"","x"
"1246",0.539356705214541
"1247",0.216175145091889
"1248",0.492979115824754
"1249",0.544354051775276
"1250",0.583155472743947
"1251",0.531978160464774
"1252",0.283979132768946
"1253",0.217368769587973
"1254",0.582189716288166
"1255",0.193365292210264
"1256",0.638109879550058
"1257",0.166206602439575
"1258",0.389352502944714
"1259",0.634029383242284
"1260",0.278571125326546
"1261",0.0858487982373232
"1262",0.0584348368115838
"1263",0.501423786906464
"1264",0.142815840322214
"1265",0.541908486672043
"1266",0.178517359081339
"1267",0.179237427655628
"1268",0.359474581447723
"1269",0.271880420788849
"1270",0.509748673545632
"1271",0.182587680611946
"1272",0.390595153290342
"1273",0.237120383170105
"1274",0.400079737425295
"1275",0.565491354812183
"1276",0.683033414948223
"1277",0.668630718878398
"1278",0.746167066889024
"1279",0.670641531265658
"1280",0.128164561188855
"1281",0.165135687958732
"1282",0.509178828962863
"1283",0.866782778710288
"1284",0.324162530053696
"1285",0.545198523428715
"1286",0.28515759245357
"1287",0.316013571375079
"1288",0.530568486900324
"1289",0.499803801334919
"1290",0.255755333676683
"1291",0.246743577316699
"1292",0.380468974334873
"1293",0.0772527247291887
"1294",0.471608608483109
"1295",0.659998572848031
"1296",0.442976564839681
"1297",0.166699489483386
"1298",0.831228034826015
"1299",0.419316902693875
"1300",0.148453983699783
"1301",0.343341956156269
"1302",0.231473323705649
"1303",0.107898325395845
"1304",0.666320182544237
"1305",0.229314155722054
"1306",0.360905466900823
"1307",0.458935852848963
"1308",0.559673917669759
"1309",0.485037517953898
"1310",0.694184678837639
"1311",0.229925548535496
"1312",0.480972387055011
"1313",0.368196721137592
"1314",0.743501016075928
"1315",0.26576998319889
"1316",0.331871882678258
"1317",0.321250163271921
"1318",0.690474559890956
"1319",0.361090112789107
"1320",0.347485706569496
"1321",0.514060812630881
"1322",0.236835684813554
"1323",0.290362811824118
"1324",0.632019943289269
"1325",0.210376919165571
"1326",0.635413953543291
"1327",0.211844352948621
"1328",0.584461767188008
"1329",0.88298106540374
"1330",0.127972200421729
"1331",0.743814150975541
"1332",0.187143703424933
"1333",0.542250965267286
"1334",0.578495867866582
"1335",0.221496602050509
"1336",0.645073427790261
"1337",0.728405054640248
"1338",0.519942171285378
"1339",0.251432326064743
"1340",0.53644556136863
"1341",0.329636585660925
"1342",0.11764666908529
"1343",0.280004455984928
"1344",0.435796188753439
"1345",0.507117303196252
"1346",0.161142045031376
"1347",0.200032907471651
"1348",0.765798516965684
"1349",0.201925265343021
"1350",0.454554821686185
"1351",0.537537270331833
"1352",0.651384224508283
"1353",0.458844408038454
"1354",0.261780354697426
"1355",0.769552231350096
"1356",0.0995087044041421
"1357",0.127211244007557
"1358",0.704436074011157
"1359",0.239122854103326
"1360",0.568181506940682
"1361",0.781858769590953
"1362",0.196108568413556
"1363",0.497744889374654
"1364",0.396428888350768
"1365",0.466571428184875
"1366",0.492218387180322
"1367",0.588132151546123
"1368",0.332897329751879
"1369",0.229986776168698
"1370",0.124451230718259
"1371",0.239550553745537
"1372",0.5085643581585
"1373",0.592812757315483
"1374",0.578197524482358
"1375",0.343774040889697
"1376",0.226475996505061
"1377",0.104570850217832
"1378",0.744728845491763
"1379",0.290714087504846
"1380",0.263655473695151
"1381",0.333701766084051
"1382",0.15233222901181
"1383",0.0703816958670106
"1384",0.250165768172801
"1385",0.466889421946697
"1386",0.2267923888211
"1387",0.716634983657521
"1388",0.23517267333423
"1389",0.0500046831388412
"1390",0.575816275617676
"1391",0.682920044729059
"1392",0.487135469018544
"1393",0.688021757306895
"1394",0.592437609977091
"1395",0.77598957475784
"1396",0.478636505044313
"1397",0.734936626773263
"1398",0.0952367809024578
"1399",0.061424446022475
"1400",0.553730376444765
"1401",0.664344469570451
"1402",0.0850829905972205
"1403",0.654342894094186
"1404",0.530247514504979
"1405",0.599964654253705
"1406",0.821898296432226
"1407",0.625106312449257
"1408",0.667623820556833
"1409",0.571372184576386
"1410",0.712799409541489
"1411",0.364035227946715
"1412",0.672775788925068
"1413",0.43357589084657
"1414",0.240660394195017
"1415",0.670271687223223
"1416",0.189699588701366
"1417",0.364330779847522
"1418",0.564105484285267
"1419",0.0786924373918734
"1420",0.436316635354912
"1421",0.265945235901213
"1422",0.65804371953153
"1423",0.608331422836098
"1424",0.219571185120113
"1425",0.256792666903117
"1426",0.231454015478988
"1427",0.532717123564633
"1428",0.131517510175288
"1429",0.454058042127171
"1430",0.330594347800163
"1431",0.225171915183601
"1432",0.486789409884398
"1433",0.782148817952268
"1434",0.481613600092665
"1435",0.816298174655682
"1436",0.340212516059468
"1437",0.764884714805585
"1438",0.510477901771604
"1439",0.613599775778116
"1440",0.650599046759835
"1441",0.414606576218843
"1442",0.687407849737529
"1443",0.159680100600046
"1444",0.568384709216028
"1445",0.49401612158526
"1446",0.442304857642564
"1447",0.558051969843859
"1448",0.138979060077772
"1449",0.540462551757162
"1450",0.488599757034325
"1451",0.368744341966651
"1452",0.0929897412115177
"1453",0.148742847235069
"1454",0.621365378254774
"1455",0.576328697984223
"1456",0.499638767343425
"1457",0.47645029964697
"1458",0.638946452890405
"1459",0.3489952222724
"1460",0.695406314327898
"1461",0.164128125367202
"1462",0.454366258934584
"1463",0.215785090738522
"1464",0.385832982318476
"1465",0.157403295793102
"1466",0.577232842169293
"1467",0.240853921424874
"1468",0.21514119359742
"1469",0.665434362712599
"1470",0.59451493149721
"1471",0.2574659626511
"1472",0.431415365130104
"1473",0.730756257343036
"1474",0.827906694143538
"1475",0.0907121328062121
"1476",0.243627077724616
"1477",0.374079169199896
"1478",0.259169201609277
"1479",0.673194137202672
"1480",0.675769461610215
"1481",0.558638972072353
"1482",0.505158340079869
"1483",0.272051352171653
"1484",0.445918648629615
"1485",0.777859247943459
"1486",0.355449810913131
"1487",0.390259244706379
"1488",0.555844334225585
"1489",0.696578135741525
"1490",0.217675112895056
"1491",0.327161479148396
"1492",0.675441951523632
"1493",0.360203860451648
"1494",0.200424832759061
"1495",0.133295553964443
"1496",0.404278895081639
"1497",0.262888320108997
"1498",0.567055246419165
"1499",0.524348282480157
"1500",0.202508446134536
"1501",0.461056523578161
"1502",0.704340776448005
"1503",0.212242692339998
"1504",0.126940987856475
"1505",0.574212633342652
"1506",0.254517293534291
"1507",0.386151578924982
"1508",0.189087028133929
"1509",0.456542343646609
"1510",0.149048504087315
"1511",0.111600901996182
"1512",0.775323906767769
"1513",0.347562535429089
"1514",0.521338223361628
"1515",0.421405562298726
"1516",0.140023541229732
"1517",0.214376711579101
"1518",0.197646959410959
"1519",0.818547746143402
"1520",0.401358887051879
"1521",0.376384344445996
"1522",0.273335012115427
"1523",0.553647272457968
"1524",0.470259406879675
"1525",0.791202859429511
"1526",0.651763678340864
"1527",0.588543956269274
"1528",0.141377572893857
"1529",0.57506775675496
"1530",0.414679079686097
"1531",0.711308891676561
"1532",0.0492388562656476
"1533",0.561016682858411
"1534",0.334344518371338
"1535",0.680015872110073
"1536",0.43933675422702
"1537",0.594537677443965
"1538",0.310216469523874
"1539",0.395275854617385
"1540",0.465309404926899
"1541",0.356505161121515
"1542",0.263226575140868
"1543",0.0914574013909122
"1544",0.235534802014771
"1545",0.698708751565615
"1546",0.299359574630198
"1547",0.0645063852775818
"1548",0.366973400886047
"1549",0.127689111155732
"1550",0.396307858091957
"1551",0.883144514147735
"1552",0.776573949367822
"1553",0.184345652835941
"1554",0.477095066047685
"1555",0.212257332168271
"1556",0.418255972101818
"1557",0.237238828195958
"1558",0.58987024479292
"1559",0.454800025155239
"1560",0.514567895045199
"1561",0.132399457126483
"1562",0.794110659649163
"1563",0.669291211654925
"1564",0.748518274393479
"1565",0.697808160034006
"1566",0.607072871170181
"1567",0.410306939568284
"1568",0.321682082899412
"1569",0.349640187450392
"1570",0.166962425932621
"1571",0.399948385277049
"1572",0.357785807239689
"1573",0.631462032575049
"1574",0.167551271615886
"1575",0.480130094645276
"1576",0.581226180962534
"1577",0.137726606323338
"1578",0.131035149144984
"1579",0.885706769798758
"1580",0.139902481262849
"1581",0.477915942155824
"1582",0.0798304631948434
"1583",0.582770839674592
"1584",0.270009916286463
"1585",0.271541258054367
"1586",0.375812689066322
"1587",0.486879233109419
"1588",0.0934592444949048
"1589",0.42991629998633
"1590",0.177575733517351
"1591",0.225528642708649
"1592",0.486674257652442
"1593",0.60630004873645
"1594",0.655786336759297
"1595",0.344876452538933
"1596",0.534787338591058
"1597",0.481091438981173
"1598",0.271102307347647
"1599",0.721124992653333
"1600",0.644662270998785
"1601",0.78437643744117
"1602",0.522201041715337
"1603",0.470757978132634
"1604",0.770297744104136
"1605",0.739369269707894
"1606",0.18099290909356
"1607",0.135738804622361
"1608",0.248292666913215
"1609",0.831791065876023
"1610",0.14345353372233
"1611",0.0775479076965587
"1612",0.631847087008734
"1613",0.452798159328023
"1614",0.700739306537008
"1615",0.597479384159107
"1616",0.755888520709985
"1617",0.603093947632712
"1618",0.19989711247963
"1619",0.736304484221986
"1620",0.417927946951606
"1621",0.620966584212974
"1622",0.0225318069396358
"1623",0.457431761865065
"1624",0.502136834967333
"1625",0.158742429985391
"1626",0.678039020555726
"1627",0.555413964911565
"1628",0.733871325535525
"1629",0.472222946306028
"1630",0.165917503051728
"1631",0.646227984359764
"1632",0.189844355166739
"1633",0.544542979070488
"1634",0.212683535553136
"1635",0.555915986939589
"1636",0.770313761619955
"1637",0.387061275561265
"1638",0.449553096424138
"1639",0.271599961248701
"1640",0.206267739038092
"1641",0.682739603788827
"1642",0.455235863806514
"1643",0.355187410328235
"1644",0.272508865007564
"1645",0.0555824065392921
"1646",0.404187365944416
"1647",0.501987296565252
"1648",0.337397212399258
"1649",0.336742978493182
"1650",0.838357540237197
"1651",0.179218630454902
"1652",0.655320005159242
"1653",0.703674026341187
"1654",0.239559748149907
"1655",0.230671426139517
"1656",0.709790392483411
"1657",0.692304617445056
"1658",0.444485798385295
"1659",0.21511328949855
"1660",0.254827736859413
"1661",0.305934341745283
"1662",0.626487378739643
"1663",0.399166248538123
"1664",0.0863661468896887
"1665",0.579913354728455
"1666",0.309820053329898
"1667",0.634858139285361
"1668",0.455584573281929
"1669",0.164319695155754
"1670",0.111211456421299
"1671",0.117284622075931
"1672",0.329795795029646
"1673",0.557744135975624
"1674",0.112753261156985
"1675",0.780011917400485
"1676",0.72689684175083
"1677",0.509599398544718
"1678",0.155944583488772
"1679",0.539449427315234
"1680",0.657643272953463
"1681",0.171493264589987
"1682",0.423656660261028
"1683",0.373090379386326
"1684",0.264615291672539
"1685",0.557755788456571
"1686",0.449579646786811
"1687",0.661141814234812
"1688",0.648290773750834
"1689",0.225454283922268
"1690",0.246079051559862
"1691",0.211990750038256
"1692",0.456830176935915
"1693",0.529397984260133
"1694",0.175846005605566
"1695",0.840561467426699
"1696",0.402902168684592
"1697",0.0951233760246201
"1698",0.701225139507011
"1699",0.722926128321617
"1700",0.356097407023605
"1701",0.167899595311611
"1702",0.573892679011418
"1703",0.285935730033611
"1704",0.0914009321614513
"1705",0.30823950992307
"1706",0.168508357307468
"1707",0.110256400075806
"1708",0.461348480180928
"1709",0.160441852601849
"1710",0.378746590192217
"1711",0.63823464764505
"1712",0.231024474371056
"1713",0.381359247340818
"1714",0.0336063483039397
"1715",0.181000126134389
"1716",0.509242869735617
"1717",0.419770092541035
"1718",0.0790868793055061
"1719",0.199948260322982
"1720",0.790104721123315
"1721",0.713170773220713
"1722",0.150125563482663
"1723",0.414657632867694
"1724",0.286397251795224
"1725",0.818199264746405
"1726",0.727153375263832
"1727",0.22393654488995
"1728",0.25320867761413
"1729",0.252261883710479
"1730",0.685607985451835
"1731",0.540033914589493
"1732",0.244293878129195
"1733",0.0954444205520066
"1734",0.652265491160065
"1735",0.658619408492779
"1736",0.21809472944912
"1737",0.184367204488392
"1738",0.787499377548842
"1739",0.345955799900184
"1740",0.517366463563683
"1741",0.591472453538593
"1742",0.121602501273465
"1743",0.32457227546146
"1744",0.640249029326818
"1745",0.336784159187551
"1746",0.596728944926348
"1747",0.0757108251988931
"1748",0.0809184398777416
"1749",0.153656149891546
"1750",0.858552819745652
"1751",0.259323977867185
"1752",0.644934288463127
"1753",0.186577668910158
"1754",0.321121845956413
"1755",0.401003819746174
"1756",0.223858535690646
"1757",0.204155794741594
"1758",0.644534593896625
"1759",0.206667961112597
"1760",0.393371548592862
"1761",0.931811679366064
"1762",0.176225775410549
"1763",0.436837348930489
"1764",0.499549454957445
"1765",0.656631365495419
"1766",0.349022304909455
"1767",0.168478414915257
"1768",0.247302871653494
"1769",0.669997335812976
"1770",0.502809115813241
"1771",0.679440348659376
"1772",0.716404189197053
"1773",0.14717392984121
"1774",0.563213570082988
"1775",0.487253186053961
"1776",0.112754221711343
"1777",0.224171093902274
"1778",0.818904459716249
"1779",0.332128329382125
"1780",0.106417340414901
"1781",0.490379040705737
"1782",0.286806953692061
"1783",0.508117555859939
"1784",0.531631754692922
"1785",0.219783753412422
"1786",0.221200027510596
"1787",0.830924709916912
"1788",0.174691573062207
"1789",0.646143905566906
"1790",0.724642902005729
"1791",0.26359094635881
"1792",0.725296127431379
"1793",0.795485532211198
"1794",0.313256781135612
"1795",0.41266960200112
"1796",0.146225459794858
"1797",0.663114112777024
"1798",0.573936216768209
"1799",0.560742782990626
"1800",0.593697313030673
"1801",0.505784130786261
"1802",0.282230022057733
"1803",0.757421021837543
"1804",0.311148889994664
"1805",0.106402016831279
"1806",0.648436037743578
"1807",0.344764366433964
"1808",0.0913363220595663
"1809",0.140707040719004
"1810",0.377571407120523
"1811",0.154468745948627
"1812",0.511160095443722
"1813",0.667233201342918
"1814",0.717639119638674
"1815",0.239021375545631
"1816",0.783452427423145
"1817",0.0909274475164153
"1818",0.652805636311713
"1819",0.518792604633576
"1820",0.109337254563465
"1821",0.10357840645975
"1822",0.456330796452433
"1823",0.270256899736299
"1824",0.528485623192435
"1825",0.198848289097344
"1826",0.374882273319154
"1827",0.198569645887057
"1828",0.69893363828648
"1829",0.485313757916627
"1830",0.315763788405171
"1831",0.167086314392804
"1832",0.731294662917539
"1833",0.26964463261823
"1834",0.77212104191929
"1835",0.0720816215889451
"1836",0.318782249805736
"1837",0.715694798410014
"1838",0.642638185913462
"1839",0.286942086044847
"1840",0.352308071356119
"1841",0.355728042083959
"1842",0.572604151150047
"1843",0.191889609925244
"1844",0.139476398990252
"1845",0.467223190987799
"1846",0.627931085267159
"1847",0.625028505911816
"1848",0.743195966604588
"1849",0.090140093390075
"1850",0.405145884933406
"1851",0.231234742413344
"1852",0.305004429539979
"1853",0.208111410394149
"1854",0.811885878719669
"1855",0.33628009847431
"1856",0.292837251675319
"1857",0.477687778198789
"1858",0.675731393239368
"1859",0.373577253782746
"1860",0.431293900964997
"1861",0.397531468042727
"1862",0.402340889321105
"1863",0.758515581416211
"1864",0.642716394529661
"1865",0.588637113636089
"1866",0.176403563762185
"1867",0.219395265624441
"1868",0.342892319304344
"1869",0.496529005907611
"1870",0.137583663259376
"1871",0.288581137097881
"1872",0.595116515397521
"1873",0.677622712678494
"1874",0.143711875169966
"1875",0.219316634172239
"1876",0.669080361515046
"1877",0.281584988070289
"1878",0.0348492049891912
"1879",0.702138296428758
"1880",0.411784422600391
"1881",0.531239947713564
"1882",0.217415389010353
"1883",0.647300936789152
"1884",0.523507719506379
"1885",0.808677639919651
"1886",0.129850283918153
"1887",0.508686641276308
"1888",0.790835341569854
"1889",0.410459306001206
"1890",0.705002925314681
"1891",0.778523840695197
"1892",0.228134671792889
"1893",0.725186429691206
"1894",0.389641848260403
"1895",0.301278249054992
"1896",0.382981853801208
"1897",0.283790363413158
"1898",0.164346144013406
"1899",0.693258974236721
"1900",0.323722692017404
"1901",0.312354340437384
"1902",0.675356650926481
"1903",0.69709771046316
"1904",0.485688882380321
"1905",0.120109261262407
"1906",0.636564888879834
"1907",0.709500198582116
"1908",0.114354821135733
"1909",0.64627633129972
"1910",0.516138196140248
"1911",0.196679729835384
"1912",0.278022868054728
"1913",0.37632945163852
"1914",0.0835072605512907
"1915",0.336205167630062
"1916",0.407914973533479
"1917",0.676416862428902
"1918",0.714147554865419
"1919",0.790710509920052
"1920",0.161649987071378
"1921",0.623700450596643
"1922",0.603004182273397
"1923",0.764133337619691
"1924",0.206790665788146
"1925",0.294015267509728
"1926",0.540078652490044
"1927",0.0781753243740571
"1928",0.201592106925533
"1929",0.676082126780629
"1930",0.50071925607341
"1931",0.627759749168599
"1932",0.684456229196222
"1933",0.0894185904693849
"1934",0.494331551504058
"1935",0.836444862922029
"1936",0.282613945274751
"1937",0.444506375188203
"1938",0.744766532331152
"1939",0.798966902976163
"1940",0.21699094902049
"1941",0.23795770631984
"1942",0.412159893107611
"1943",0.683544513839894
"1944",0.210256244541056
"1945",0.795959349030282
"1946",0.203667547159241
"1947",0.254525715379724
"1948",0.0916823777820426
"1949",0.822210059495789
"1950",0.394027298927693
"1951",0.488177537313923
"1952",0.163273703618057
"1953",0.3997558616747
"1954",0.419497102905823
"1955",0.6214022157962
"1956",0.354756705176852
"1957",0.177227528596119
"1958",0.691079359459477
"1959",0.495448370980294
"1960",0.588089759317214
"1961",0.433160365756738
"1962",0.496821665144878
"1963",0.485713489770549
"1964",0.353779398213463
"1965",0.737625359056883
"1966",0.474964823218246
"1967",0.241123086227602
"1968",0.259277115658346
"1969",0.489364891005753
"1970",0.349624571583437
"1971",0.318400347983942
"1972",0.114706917442051
"1973",0.20421527390326
"1974",0.280037242606998
"1975",0.607084292605846
"1976",0.196060567480335
"1977",0.847567944240074
"1978",0.200663523854561
"1979",0.0316348781387149
"1980",0.18276180428455
"1981",0.222924528175044
"1982",0.691643824882509
"1983",0.469217445402078
"1984",0.530571779096514
"1985",0.745768224953962
"1986",0.229244157717157
"1987",0.413910549386393
"1988",0.55019662479428
"1989",0.22154621635321
"1990",0.520891296158146
"1991",0.186723555213621
"1992",0.0456066561665576
"1993",0.2682054490094
"1994",0.297144885244707
"1995",0.218379001756391
"1996",0.785990402498922
"1997",0.505542560711474
"1998",0.503141022605404
"1999",0.224737810093919
"2000",0.285638125438316
"2001",0.777026931549491
"2002",0.299914706033317
"2003",0.431827369378912
"2004",0.297323647156145
"2005",0.190349441563536
"2006",0.766773364189643
"2007",0.614083104856109
"2008",0.593310517092272
"2009",0.405843696564962
"2010",0.511275524934414
"2011",0.561729182639274
"2012",0.722529075861314
"2013",0.213768746580069
"2014",0.42791132417584
"2015",0.568002366268661
"2016",0.619180932599367
"2017",0.53849030143792
"2018",0.315243576833852
"2019",0.439518779064515
"2020",0.80546819264488
"2021",0.082529832338057
"2022",0.189323544243767
"2023",0.341732782742746
"2024",0.182653502717711
"2025",0.485136864625376
"2026",0.650662267900029
"2027",0.629048517953198
"2028",0.446298661725045
"2029",0.549966620376168
"2030",0.46242222844274
"2031",0.0287837446060699
"2032",0.313201251961653
"2033",0.659524900537856
"2034",0.206980904503922
"2035",0.420459052189437
"2036",0.185437134567897
"2037",0.171210259561483
"2038",0.376303581444619
"2039",0.660164382503509
"2040",0.337527434000987
"2041",0.0961587660706327
"2042",0.201276347981056
"2043",0.68100421109017
"2044",0.24417946251177
"2045",0.244056736673013
"2046",0.106206456829802
"2047",0.541139894105915
"2048",0.240797150340012
"2049",0.194119720711282
"2050",0.26677485899404
"2051",0.572476931711394
"2052",0.26358571502379
"2053",0.667700949087994
"2054",0.688198829996851
"2055",0.481911595062554
"2056",0.215894427452094
"2057",0.15902099704389
"2058",0.530594302176676
"2059",0.539740462927946
"2060",0.200123774298599
"2061",0.534673087219971
"2062",0.209177101111942
"2063",0.628630394108902
"2064",0.625457812833305
"2065",0.605768584306285
"2066",0.466586556214334
"2067",0.614634803197818
"2068",0.670834725877348
"2069",0.578298324964474
"2070",0.223233670790965
"2071",0.342332989765682
"2072",0.161029656294518
"2073",0.274403030879415
"2074",0.37978602293479
"2075",0.363374097099377
"2076",0.369698248028968
"2077",0.692865124199629
"2078",0.257327128049571
"2079",0.158274464147136
"2080",0.685402197422298
"2081",0.33403996627722
"2082",0.67335940279694
"2083",0.10862124217681
"2084",0.268032146483369
"2085",0.380305483451441
"2086",0.0742795406612118
"2087",0.423030335307209
"2088",0.195262839417622
"2089",0.226139646641342
"2090",0.476847038692648
"2091",0.300231584214403
"2092",0.110802931159661
"2093",0.122908797109264
"2094",0.714823097107923
"2095",0.347646353596147
"2096",0.0806686646193926
"2097",0.381895381208345
"2098",0.844236528804854
"2099",0.637496642498229
"2100",0.416326472010505
"2101",0.18353492030937
"2102",0.396043528414823
"2103",0.396943674857159
"2104",0.597606928229355
"2105",0.38262951313124
"2106",0.3329893797263
"2107",0.696665181023252
"2108",0.40241463489559
"2109",0.726630908395665
"2110",0.316180499913513
"2111",0.626554100452082
"2112",0.739955705302427
"2113",0.425397471064137
"2114",0.490029829932101
"2115",0.296503811873227
"2116",0.164532493372408
"2117",0.0161155275796788
"2118",0.346701467531628
"2119",0.548595444082962
"2120",0.634183550865838
"2121",0.40889045818285
"2122",0.29127876118043
"2123",0.231508712439025
"2124",0.476557878905831
"2125",0.095507972324367
"2126",0.575521645109122
"2127",0.160328054797821
"2128",0.304192809082635
"2129",0.407619546226094
"2130",0.516130754523522
"2131",0.335128418590018
"2132",0.233419079553207
"2133",0.171677595984057
"2134",0.205821712153291
"2135",0.331346361169065
"2136",0.704256409503667
"2137",0.618052258702272
"2138",0.222454974933785
"2139",0.37103382433067
"2140",0.29122293648164
"2141",0.258929518292307
"2142",0.771108132778733
"2143",0.667910435281356
"2144",0.50844538946273
"2145",0.54093964715924
"2146",0.485377812217152
"2147",0.172628883038642
"2148",0.206233545483421
"2149",0.660737998471522
"2150",0.519500597606061
"2151",0.552440869846039
"2152",0.209859044114202
"2153",0.326178894598185
"2154",0.495871721030425
"2155",0.713361433933516
"2156",0.32547132711682
"2157",0.66051738777056
"2158",0.500714931743999
"2159",0.213077457290809
"2160",0.153228926112944
"2161",0.532829781005638
"2162",0.691110668793764
"2163",0.351113069030128
"2164",0.0981935008700697
"2165",0.390413687804035
"2166",0.670603333764868
"2167",0.488797189705531
"2168",0.351423068741368
"2169",0.0424171193062864
"2170",0.424000611622988
"2171",0.647869170433441
"2172",0.792442395660004
"2173",0.235141369742682
"2174",0.650333404545355
"2175",0.664443782152649
"2176",0.0999538371046534
"2177",0.327334591988751
"2178",0.31923931810243
"2179",0.185563803060302
"2180",0.423521822407737
"2181",0.335434380163782
"2182",0.233437023541872
"2183",0.495918125818587
"2184",0.534066264349095
"2185",0.573099196659403
"2186",0.535531338437512
"2187",0.501453530194395
"2188",0.612827421481528
"2189",0.612681653012873
"2190",0.420663278269131
"2191",0.158314169553458
"2192",0.420713346729224
"2193",0.703653994103653
"2194",0.433198927247269
"2195",0.614578225776311
"2196",0.228624339640938
"2197",0.726801022921967
"2198",0.658558153124189
"2199",0.565243629185061
"2200",0.563874578275182
"2201",0.599203266616302
"2202",0.730851981873486
"2203",0.327053071512576
"2204",0.74537174689723
"2205",0.488747783296822
"2206",0.693404394763835
"2207",0.628309986151254
"2208",0.194201381717728
"2209",0.56721329882548
"2210",0.429900498950309
"2211",0.617613836666682
"2212",0.549629354377159
"2213",0.339500536151141
"2214",0.170163754894594
"2215",0.646295837500899
"2216",0.487581159287521
"2217",0.281436354807809
"2218",0.785824366562325
"2219",0.449139713605901
"2220",0.369164140687298
"2221",0.809944754044438
"2222",0.193637059159956
"2223",0.773392155136884
"2224",0.141469308719177
"2225",0.500010925904186
"2226",0.597624856015628
"2227",0.44739418120804
"2228",0.230016884054803
"2229",0.107130377773567
"2230",0.239943828581249
"2231",0.523583568466453
"2232",0.680387497885983
"2233",0.246171418980312
"2234",0.660288130842195
"2235",0.28095826809275
"2236",0.665179203405141
"2237",0.550926252700192
"2238",0.238262130779967
"2239",0.389090150882361
"2240",0.325452541610577
"2241",0.181247762209465
"2242",0.140695267925528
"2243",0.745684463625378
"2244",0.384847331529644
"2245",0.372131726251815
"2246",0.076624284092447
"2247",0.527852962318487
"2248",0.0868045601555959
"2249",0.43240948751484
"2250",0.524199848885277
"2251",0.185030160164608
"2252",0.375363882104362
"2253",0.71909329040609
"2254",0.321704077796512
"2255",0.216170769147493
"2256",0.243997905451584
"2257",0.226708459285461
"2258",0.479907615599013
"2259",0.687464467023932
"2260",0.24964716619453
"2261",0.412072411216292
"2262",0.509569679047914
"2263",0.708161108043583
"2264",0.20954291927929
"2265",0.662986360939065
"2266",0.404634043009652
"2267",0.634309053002996
"2268",0.139597978639199
"2269",0.615353369664194
"2270",0.19693651975233
"2271",0.28145436509609
"2272",0.114262130566868
"2273",0.0861808743924069
"2274",0.644269435994783
"2275",0.669930728906172
"2276",0.507799145323478
"2277",0.385968405319543
"2278",0.486652893186236
"2279",0.107963273988019
"2280",0.262692273933584
"2281",0.671096931438079
"2282",0.16450537182938
"2283",0.620842487912186
"2284",0.267977264485146
"2285",0.63455038378251
"2286",0.675863558529239
"2287",0.420335676437024
"2288",0.221412177951267
"2289",0.322653255819288
"2290",0.446078785409926
"2291",0.259987587551012
"2292",0.491424468131499
"2293",0.59974938716521
"2294",0.55858269244872
"2295",0.339797613958548
"2296",0.268627560458526
"2297",0.557488362572403
"2298",0.551517898903575
"2299",0.651793069630802
"2300",0.543510887300963
"2301",0.419378419753405
"2302",0.628376503713743
"2303",0.0609020140257026
"2304",0.414847504900191
"2305",0.450644568486597
"2306",0.484802113676531
"2307",0.690302763160412
"2308",0.79176842934923
"2309",0.438019658134291
"2310",0.543496240060226
"2311",0.116361615347624
"2312",0.753116607540766
"2313",0.0877495563600817
"2314",0.502257235134843
"2315",0.267245794120083
"2316",0.464754163285308
"2317",0.378569559426575
"2318",0.662356538620777
"2319",0.784502920074843
"2320",0.592838129386155
"2321",0.2185191208141
"2322",0.34435884401363
"2323",0.304372742007247
"2324",0.33329017806491
"2325",0.140522441434278
"2326",0.638868923510699
"2327",0.236193454919178
"2328",0.512949756422221
"2329",0.640594863642441
"2330",0.161520226658748
"2331",0.668935302380169
"2332",0.367841999128764
"2333",0.610808621703807
"2334",0.0595046765808202
"2335",0.689874503081699
"2336",0.494467752220602
"2337",0.566226187004089
"2338",0.320215117957326
"2339",0.714520802059747
"2340",0.351461114057017
"2341",0.508837991881304
"2342",0.396293436175202
"2343",0.171131323478886
"2344",0.265166432197509
"2345",0.247179070058843
"2346",0.0649203346207638
"2347",0.596710152944326
"2348",0.357458034719116
"2349",0.211191695890698
"2350",0.66537606174529
"2351",0.337640900046969
"2352",0.771003978922633
"2353",0.583699046746974
"2354",0.346899130992827
"2355",0.494923936541769
"2356",0.360544783663468
"2357",0.356695204603499
"2358",0.340968396394139
"2359",0.691961456841147
"2360",0.60992377319266
"2361",0.522010648661994
"2362",0.207577649209255
"2363",0.424546784757866
"2364",0.168393978430984
"2365",0.545830056444787
"2366",0.199217051444437
"2367",0.303364960807413
"2368",0.184054147424329
"2369",0.268663777309051
"2370",0.464075852303821
"2371",0.255202643685466
"2372",0.227792181359906
"2373",0.76443984438531
"2374",0.193675139617644
"2375",0.740799278191572
"2376",0.337250874167685
"2377",0.0538710085074631
"2378",0.492413101978625
"2379",0.37923502583915
"2380",0.213142699874906
"2381",0.205840934636385
"2382",0.381662552092962
"2383",0.255396621005911
"2384",0.154415818114936
"2385",0.616412120040476
"2386",0.138303908783174
"2387",0.488050059565902
"2388",0.319305246536989
"2389",0.372576985931577
"2390",0.277564749969041
"2391",0.184312564035687
"2392",0.101480843586222
"2393",0.612540758341254
"2394",0.17230180973129
"2395",0.261282097951413
"2396",0.275613942010146
"2397",0.684244837142574
"2398",0.314175776737922
"2399",0.328301094441298
"2400",0.30407241974044
"2401",0.503066187970994
"2402",0.13131137981578
"2403",0.41660392235532
"2404",0.267243767156928
"2405",0.181712068224289
"2406",0.535047872163079
